subjid,ID,dob,dot,weekday,agedays,ageyears,agegroup,language,monolingual,site,order,timelinefirst,task,linenum,itemtype,itemnum,item,covered,linelength,distfrommid_c1,distfrommid_c2,response1,response2,response,correctr,prompts,comments,exclude,experimenter
P08 ,149839,6/26/14,3/9/19,7,1717,4.704109589,4,english ,1,,2,0,timeline,4,deictic,3,yesterday,,14,-4.6,,,,3,2,,,1,
P08 ,149839,6/26/14,3/9/19,7,1717,4.704109589,4,english ,1,,2,0,timeline,4,deictic,4,tomorrow,,14,-3.9,,,,4,3,,,1,
P09,149838,6/26/14,3/9/19,7,1717,4.704109589,4,english ,1,,2,0,calendar,,verbal,1,daysofweek,,,,,,,0,7,2,,1,
P09,149838,6/26/14,3/9/19,7,1717,4.704109589,4,english ,1,,2,0,calendar,1,deictic,1,tomorrow,,,,,,,5,5,2,,1,
P09,149838,6/26/14,3/9/19,7,1717,4.704109589,4,english ,1,,2,0,calendar,2,deictic,2,yesterday,,,,,,,2,3,2,,1,
P09,149838,6/26/14,3/9/19,7,1717,4.704109589,4,english ,1,,2,0,calendar,3,deictic,3,beforeyesterday,,,,,,,2,2,2,,1,
P09,149838,6/26/14,3/9/19,7,1717,4.704109589,4,english ,1,,2,0,calendar,4,deictic,4,aftertomorrow,,,,,,,5,6,2,,1,
P09,149838,6/26/14,3/9/19,7,1717,4.704109589,4,english ,1,,2,0,calendar,,verbal,2,aftertoday,,,,,,,1,1,,,1,
P09,149838,6/26/14,3/9/19,7,1717,4.704109589,4,english ,1,,2,0,calendar,,verbal,3,beforetoday,,,,,,,2,2,,,1,
P09,149838,6/26/14,3/9/19,7,1717,4.704109589,4,english ,1,,2,0,calendar,,verbal,4,today,,,,,,,3,7,,,1,
P09,149838,6/26/14,3/9/19,7,1717,4.704109589,4,english ,1,,2,0,calendar,,verbal,5,yesterday,,,,,,,7,6,,,1,
P09,149838,6/26/14,3/9/19,7,1717,4.704109589,4,english ,1,,2,0,calendar,,verbal,6,tomorrow,,,,,,,3,1,,,1,
P09,149838,6/26/14,3/9/19,7,1717,4.704109589,4,english ,1,,2,0,timeline,1,event,1,lastbday,,14,-7,,,,,1,,"Did not draw lines on correct timeline, drew lines on top of eachother, began writing on the second time line",1,
P09,149838,6/26/14,3/9/19,7,1717,4.704109589,4,english ,1,,2,0,timeline,1,event,2,dinner,,14,7,,,,,3,,,1,
P09,149838,6/26/14,3/9/19,7,1717,4.704109589,4,english ,1,,2,0,timeline,1,event,3,nextbday,,14,0,,,,,4,,,1,
P09,149838,6/26/14,3/9/19,7,1717,4.704109589,4,english ,1,,2,0,timeline,1,event,4,breakfast,,14,-7,,,,,2,,,1,
P09,149838,6/26/14,3/9/19,7,1717,4.704109589,4,english ,1,,2,0,timeline,2,deictic,1,tonight,,14,7,,,,,3,,,1,
P09,149838,6/26/14,3/9/19,7,1717,4.704109589,4,english ,1,,2,0,timeline,2,deictic,2,twoago,,14,0,,,,,2,,,1,
P09,149838,6/26/14,3/9/19,7,1717,4.704109589,4,english ,1,,2,0,timeline,2,deictic,3,inaday,,14,-7,,,,,4,,,1,
P09,149838,6/26/14,3/9/19,7,1717,4.704109589,4,english ,1,,2,0,timeline,2,deictic,4,lastweek,,14,7,,,,,1,,,1,
P09,149838,6/26/14,3/9/19,7,1717,4.704109589,4,english ,1,,2,0,timeline,3,deictic,1,lastnight,,14,0,,,,,2,,,1,
P09,149838,6/26/14,3/9/19,7,1717,4.704109589,4,english ,1,,2,0,timeline,3,deictic,2,twofromnow,,14,0,,,,,3,,,1,
P09,149838,6/26/14,3/9/19,7,1717,4.704109589,4,english ,1,,2,0,timeline,3,deictic,3,dayago,,14,-7,,,,,1,,,1,
P09,149838,6/26/14,3/9/19,7,1717,4.704109589,4,english ,1,,2,0,timeline,3,deictic,4,nextweek,,14,7,,,,,4,,,1,
P09,149838,6/26/14,3/9/19,7,1717,4.704109589,4,english ,1,,2,0,timeline,4,deictic,1,twoago,,14,0,,,,,1,,,1,
P09,149838,6/26/14,3/9/19,7,1717,4.704109589,4,english ,1,,2,0,timeline,4,deictic,2,twofromnow,,14,-7,,,,,4,,,1,
P09,149838,6/26/14,3/9/19,7,1717,4.704109589,4,english ,1,,2,0,timeline,4,deictic,3,yesterday,,14,7,,,,,2,,,1,
P09,149838,6/26/14,3/9/19,7,1717,4.704109589,4,english ,1,,2,0,timeline,4,deictic,4,tomorrow,,14,0,,,,,3,,,1,
P10,149207,11/1/13,3/13/19,4,1958,5.364383562,5,english ,1,,3,0,calendar,,verbal,1,daysofweek,,,,,,,7,7,2,,1,
P10,149207,11/1/13,3/13/19,4,1958,5.364383562,5,english ,1,,3,0,calendar,1,deictic,1,tomorrow,,,,,,,5,5,,,1,
P10,149207,11/1/13,3/13/19,4,1958,5.364383562,5,english ,1,,3,0,calendar,2,deictic,2,beforeyesterday,,,,,,,2,2,,,1,
P10,149207,11/1/13,3/13/19,4,1958,5.364383562,5,english ,1,,3,0,calendar,3,deictic,3,aftertomorrow,,,,,,,5,6,1,,1,
P10,149207,11/1/13,3/13/19,4,1958,5.364383562,5,english ,1,,3,0,calendar,4,deictic,4,yesterday,,,,,,,3,3,,,1,
P10,149207,11/1/13,3/13/19,4,1958,5.364383562,5,english ,1,,3,0,calendar,,verbal,2,aftertoday,,,,,,,1,1,,,1,
P10,149207,11/1/13,3/13/19,4,1958,5.364383562,5,english ,1,,3,0,calendar,,verbal,3,beforetoday,,,,,,,2,2,,,1,
P10,149207,11/1/13,3/13/19,4,1958,5.364383562,5,english ,1,,3,0,calendar,,verbal,4,today,,,,,,,1,4,,,1,
P10,149207,11/1/13,3/13/19,4,1958,5.364383562,5,english ,1,,3,0,calendar,,verbal,5,yesterday,,,,,,,5,3,,,1,
P10,149207,11/1/13,3/13/19,4,1958,5.364383562,5,english ,1,,3,0,calendar,,verbal,6,tomorrow,,,,,,,7,5,,,1,
P10,149207,11/1/13,3/13/19,4,1958,5.364383562,5,english ,1,,2,0,timeline,1,event,1,lastbday,,14,-2.1,,,,2,1,,,1,
P10,149207,11/1/13,3/13/19,4,1958,5.364383562,5,english ,1,,2,0,timeline,1,event,2,dinner,,14,1,,,,3,3,,Gray instead of green line,1,
P10,149207,11/1/13,3/13/19,4,1958,5.364383562,5,english ,1,,2,0,timeline,1,event,3,nextbday,,14,2.5,,,,4,4,,,1,
P10,149207,11/1/13,3/13/19,4,1958,5.364383562,5,english ,1,,2,0,timeline,1,event,4,breakfast,,14,-3.5,,,,1,2,,,1,
P10,149207,11/1/13,3/13/19,4,1958,5.364383562,5,english ,1,,2,0,timeline,2,deictic,1,twodaysago,,14,-4.1,,,,3,2,,,1,
P10,149207,11/1/13,3/13/19,4,1958,5.364383562,5,english ,1,,2,0,timeline,2,deictic,2,tonight,,14,1.6,,,,4,3,,,1,
P10,149207,11/1/13,3/13/19,4,1958,5.364383562,5,english ,1,,2,0,timeline,2,deictic,3,onedayfromnow,,14,-5.3,,,,2,4,,,1,
P10,149207,11/1/13,3/13/19,4,1958,5.364383562,5,english ,1,,2,0,timeline,2,deictic,4,lastweek,,14,-6.6,,,,1,1,,,1,
P10,149207,11/1/13,3/13/19,4,1958,5.364383562,5,english ,1,,2,0,timeline,3,deictic,1,last year,,14,-5.2,,,,1,1,,,1,
P10,149207,11/1/13,3/13/19,4,1958,5.364383562,5,english ,1,,2,0,timeline,3,deictic,2,yesterday,,14,-2.3,,,,2,2,,,1,
P10,149207,11/1/13,3/13/19,4,1958,5.364383562,5,english ,1,,2,0,timeline,3,deictic,3,nextyear,,14,2.4,,,,3,4,,,1,
P10,149207,11/1/13,3/13/19,4,1958,5.364383562,5,english ,1,,2,0,timeline,3,deictic,4,nextweek,,14,3.5,,,,4,3,,,1,
P10,149207,11/1/13,3/13/19,4,1958,5.364383562,5,english ,1,,2,0,timeline,4,deictic,1,tomorrow,,14,3.3,,,,4,3,,,1,
P10,149207,11/1/13,3/13/19,4,1958,5.364383562,5,english ,1,,2,0,timeline,4,deictic,2,yesterday,,14,1.7,,,,3,2,,,1,
P10,149207,11/1/13,3/13/19,4,1958,5.364383562,5,english ,1,,2,0,timeline,4,deictic,3,beforeyesterday,,14,-1.1,,,,2,1,,,1,
P10,149207,11/1/13,3/13/19,4,1958,5.364383562,5,english ,1,,2,0,timeline,4,deictic,4,aftertomorrow,,14,-4.9,,,,1,4,,,1,
P11 ,149702,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,0,calendar,,verbal,1,daysofweek,,,,,,,3,7,,spanish ,1,
P11 ,149702,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,0,calendar,1,deictic,1,yesterday,,,,,,,2,3,,spanish ,1,
P11 ,149702,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,0,calendar,2,deictic,2,beforeyesterday,,,,,,,5,2,,spanish ,1,
P11 ,149702,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,0,calendar,3,deictic,3,tomorrow,,,,,,,2,5,,spanish ,1,
P11,149702,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,0,calendar,4,deictic,4,aftertomorrow,,,,,,,6,6,,spanish ,1,
P11,149702,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,0,calendar,,verbal,2,aftertoday,,,,,,,1,1,,spanish ,1,
P11,149702,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,0,calendar,,verbal,3,beforetoday,,,,,,,1,2,,spanish ,1,
P11,149702,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,0,calendar,,verbal,4,today,,,,,,,6,5,,spanish ,1,
P11,149702,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,0,calendar,,verbal,5,yesterday,,,,,,,4,4,,spanish ,1,
P11,149702,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,0,calendar,,verbal,6,tomorrow,,,,,,,7,6,,spanish ,1,
P11,149702,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,0,timeline,1,event,1,breakfast,,14,-7,,,,1,2,,spanish ,1,
P11,149702,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,0,timeline,1,event,2,nextbday,,14,0,,,,2,4,,spanish ,1,
P11,149702,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,0,timeline,1,event,3,dinner,,14,7,,,,4,3,,spanish ,1,
P11,149702,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,0,timeline,1,event,4,lastbday,,14,-6.9,,,,2,1,,spanish ,1,
P11,149702,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,0,timeline,2,deictic,1,lastweek,,14,6.9,,,,3,1,,spanish ,1,
P11,149702,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,0,timeline,2,deictic,2,inaday,,14,-7,,,,1,4,,spanish ,1,
P11,149702,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,0,timeline,2,deictic,3,tonight,,14,0,,,,2,3,,spanish ,1,
P11,149702,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,0,timeline,2,deictic,4,twoago,,14,7,,,,4,2,,spanish ,1,
P11,149702,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,0,timeline,3,deictic,1,nextweek,,14,6.9,,,,3,3,,spanish ,1,
P11,149702,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,0,timeline,3,deictic,2,nextyear,,14,-7,,,,1,4,,spanish ,1,
P11,149702,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,0,timeline,3,deictic,3,yesterday,,14,7,,,,4,2,,spanish ,1,
P11,149702,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,0,timeline,3,deictic,4,last year,,14,0,,,,2,1,,spanish ,1,
P11,149702,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,0,timeline,4,deictic,1,yesterday,,14,0,,,,3,2,,spanish ,1,
P11,149702,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,0,timeline,4,deictic,2,tomorrow,,14,-6.9,,,,2,3,,spanish ,1,
P11,149702,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,0,timeline,4,deictic,3,twofromnow,,14,-7,,,,1,4,,spanish ,1,
P11,149702,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,0,timeline,4,deictic,4,twoago,,14,7,,,,4,1,,spanish ,1,
P12,,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,2,1,timeline,1,event,4,lastbday,,14,-7,,,,1,1,,spanish ,1,
P12,,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,2,1,timeline,1,event,3,dinner,,14,7,,,,4,3,,spanish ,1,
P12,,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,2,1,timeline,1,event,2,nextbday,,14,0,,,,3,4,,spanish ,1,
P12,,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,2,1,timeline,1,event,1,breakfast,,14,-6.9,,,,2,2,,spanish ,1,
P12,,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,2,1,timeline,2,deictic,4,morning ,,14,-3.6,,,,2,2,,spanish ,1,
P12,,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,2,1,timeline,2,deictic,3,tonight,,14,7,,,,4,3,,spanish ,1,
P12,,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,2,1,timeline,2,deictic,2,inaday,,14,0,,,,3,4,,spanish ,1,
P12,,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,2,1,timeline,2,deictic,1,lastweek,,14,-7,,,,1,1,,spanish ,1,
P12,,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,2,1,timeline,3,deictic,4,last year,,14,5.5,,,,4,1,,spanish ,1,
P12,,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,2,1,timeline,3,deictic,3,yesterday,,14,2.4,,,,3,2,,spanish ,1,
P12,,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,2,1,timeline,3,deictic,2,nextyear,,14,0,,,,2,4,,spanish ,1,
P12,,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,2,1,timeline,3,deictic,1,nextweek,,14,-7,,,,1,3,,spanish ,1,
P12,,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,2,1,timeline,4,deictic,1,tomorrow,,14,-3.2,,,,2,3,,spanish ,1,
P12,,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,2,1,timeline,4,deictic,2,yesterday,,14,-7,,,,1,2,,spanish ,1,
P12,,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,2,1,timeline,4,deictic,3,twoago,,14,7,,,,4,1,,spanish ,1,
P12,,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,2,1,timeline,4,deictic,4,twofromnow,,14,0,,,,3,4,,spanish ,1,
P12,,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,1,calendar,,verbal,1,daysofweek,,,,,,,7,7,,spanish ,1,
P12,,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,1,calendar,1,deictic,1,yesterday,,,,,,,5,3,,spanish ,1,
P12,,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,1,calendar,2,deictic,2,beforeyesterday,,,,,,,5,2,1,spanish ,1,
P12,,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,1,calendar,3,deictic,3,tomorrow,,,,,,,3,5,,spanish ,1,
P12,,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,1,calendar,4,deictic,4,aftertomorrow,,,,,,,3,6,1,spanish ,1,
P12,,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,1,calendar,,verbal,2,aftertoday,,,,,,,1,1,,spanish ,1,
P12,,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,1,calendar,,verbal,3,beforetoday,,,,,,,2,2,,spanish ,1,
P12,,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,1,calendar,,verbal,4,today,,,,,,,5,,,spanish ,1,
P12,,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,1,calendar,,verbal,5,yesterday,,,,,,,4,,,spanish ,1,
P12,,2/14/14,3/15/19,6,1855,5.082191781,5,english ,0,,1,1,calendar,,verbal,6,tomorrow,,,,,,,6,,,spanish ,1,
P13,149892,2/28/13,2/18/19,2,2181,5.975342466,6,english ,1,,1,1,timeline,1,event,1,breakfast,,14,-4.3,,,,1,2,,,1,
P13,149892,2/28/13,2/18/19,2,2181,5.975342466,6,english ,1,,1,1,timeline,1,event,2,nextbday,,14,-2.8,,,,2,4,,,1,
P13,149892,2/28/13,2/18/19,2,2181,5.975342466,6,english ,1,,1,1,timeline,1,event,3,dinner,,14,-1.9,,,,3,3,,,1,
P13,149892,2/28/13,2/18/19,2,2181,5.975342466,6,english ,1,,1,1,timeline,1,event,4,lastbday,,14,2.8,,,,4,1,,,1,
P13,149892,2/28/13,2/18/19,2,2181,5.975342466,6,english ,1,,1,1,timeline,2,deictic,1,lastweek,,14,-3.9,,,,1,1,,,1,
P13,149892,2/28/13,2/18/19,2,2181,5.975342466,6,english ,1,,1,1,timeline,2,deictic,2,inaday,,14,-2.4,,,,2,4,,,1,
P13,149892,2/28/13,2/18/19,2,2181,5.975342466,6,english ,1,,1,1,timeline,2,deictic,3,tonight,,14,-2.2,,,,3,3,,,1,
P13,149892,2/28/13,2/18/19,2,2181,5.975342466,6,english ,1,,1,1,timeline,2,deictic,4,twoago,,14,-1.3,,,,4,2,,,1,
P13,149892,2/28/13,2/18/19,2,2181,5.975342466,6,english ,1,,1,1,timeline,3,deictic,1,nextweek,,14,-5.2,,,,1,3,,,1,
P13,149892,2/28/13,2/18/19,2,2181,5.975342466,6,english ,1,,1,1,timeline,3,deictic,2,nextyear,,14,-3.4,,,,3,4,,,1,
P13,149892,2/28/13,2/18/19,2,2181,5.975342466,6,english ,1,,1,1,timeline,3,deictic,3,yesterday,,14,-4,,,,2,2,,,1,
P13,149892,2/28/13,2/18/19,2,2181,5.975342466,6,english ,1,,1,1,timeline,3,deictic,4,last year,,14,-1.1,,,,4,1,,,1,
P13,149892,2/28/13,2/18/19,2,2181,5.975342466,6,english ,1,,1,1,timeline,4,deictic,1,yesterday,,14,-6.5,,,,1,2,,,1,
P13,149892,2/28/13,2/18/19,2,2181,5.975342466,6,english ,1,,1,1,timeline,4,deictic,2,tomorrow,,14,-5.7,,,,2,3,,,1,
P13,149892,2/28/13,2/18/19,2,2181,5.975342466,6,english ,1,,1,1,timeline,4,deictic,3,twofromnow,,14,-4.9,,,,3,4,,,1,
P13,149892,2/28/13,2/18/19,2,2181,5.975342466,6,english ,1,,1,1,timeline,4,deictic,4,twoago,,14,-4.1,,,,4,1,,,1,
P13,149892,2/28/13,2/18/19,2,2181,5.975342466,6,english ,1,,1,1,calendar,,verbal,1,daysofweek,,,,,,,7,7,2,,1,
P13,149892,2/28/13,2/18/19,2,2181,5.975342466,6,english ,1,,1,1,calendar,1,deictic,1,yesterday,,,,,,,5,3,1,,1,
P13,149892,2/28/13,2/18/19,2,2181,5.975342466,6,english ,1,,1,1,calendar,2,deictic,2,beforeyesterday,,,,,,,5,2,1,,1,
P13,149892,2/28/13,2/18/19,2,2181,5.975342466,6,english ,1,,1,1,calendar,3,deictic,3,tomorrow,,,,,,,3,5,1,,1,
P13,149892,2/28/13,2/18/19,2,2181,5.975342466,6,english ,1,,1,1,calendar,4,deictic,4,aftertomorrow,,,,,,,3,6,1,,1,
P13,149892,2/28/13,2/18/19,2,2181,5.975342466,6,english ,1,,1,1,calendar,,verbal,2,aftertoday,,,,,,,2,1,,,1,
P13,149892,2/28/13,2/18/19,2,2181,5.975342466,6,english ,1,,1,1,calendar,,verbal,3,beforetoday,,,,,,,1,2,,,1,
P13,149892,2/28/13,2/18/19,2,2181,5.975342466,6,english ,1,,1,1,calendar,,verbal,4,today,,,,,,,1,,,,1,
P13,149892,2/28/13,2/18/19,2,2181,5.975342466,6,english ,1,,1,1,calendar,,verbal,5,yesterday,,,,,,,7,,,,1,
P13,149892,2/28/13,2/18/19,2,2181,5.975342466,6,english ,1,,1,1,calendar,,verbal,6,tomorrow,,,,,,,2,,,,1,
1,148944,2/20/14,3/26/19,3,1860,5.095890411,5,english ,1,Lab ,2,,calendar,,verbal,1,daysofweek,,,,,,,7,7,,no video data,,pw
1,148944,2/20/14,3/26/19,3,1860,5.095890411,5,english ,1,Lab ,2,,calendar,1,deictic,1,yesterday,999,,,,3,,3,3,0,no video data,,pw
1,148944,2/20/14,3/26/19,3,1860,5.095890411,5,english ,1,Lab ,2,,calendar,2,deictic,2,tomorrow,999,,,,5,,5,5,0,no video data,,pw
1,148944,2/20/14,3/26/19,3,1860,5.095890411,5,english ,1,Lab ,2,,calendar,3,deictic,3,beforeyesterday,999,,,,2,,2,2,0,no video data,,pw
1,148944,2/20/14,3/26/19,3,1860,5.095890411,5,english ,1,Lab ,2,,calendar,4,deictic,4,aftertomorrow,999,,,,3,5,5,6,1,no video data,,pw
1,148944,2/20/14,3/26/19,3,1860,5.095890411,5,english ,1,Lab ,2,,calendar,,verbal,2,aftertoday,,,,,,,1,1,,no video data,,pw
1,148944,2/20/14,3/26/19,3,1860,5.095890411,5,english ,1,Lab ,2,,calendar,,verbal,3,beforetoday,,,,,,,2,2,,no video data,,pw
1,148944,2/20/14,3/26/19,3,1860,5.095890411,5,english ,1,Lab ,2,,calendar,,verbal,4,today,,,,,,,2,2,,no video data,,pw
1,148944,2/20/14,3/26/19,3,1860,5.095890411,5,english ,1,Lab ,2,,calendar,,verbal,5,yesterday,,,,,,,1,1,,no video data,,pw
1,148944,2/20/14,3/26/19,3,1860,5.095890411,5,english ,1,Lab ,2,,calendar,,verbal,6,tomorrow,,,,,,,3,3,,no video data,,pw
1,148944,2/20/14,3/26/19,3,1860,5.095890411,5,english ,1,Lab ,1,0,timeline,1,event,1,breakfast,999,14,-2.5,,,,2,2,,no video data,,pw
1,148944,2/20/14,3/26/19,3,1860,5.095890411,5,english ,1,Lab ,1,0,timeline,1,event,2,nextbday,999,14,0,,,,3,4,,no video data,,pw
1,148944,2/20/14,3/26/19,3,1860,5.095890411,5,english ,1,Lab ,1,0,timeline,1,event,3,dinner,999,14,7,,,,4,3,,no video data,,pw
1,148944,2/20/14,3/26/19,3,1860,5.095890411,5,english ,1,Lab ,1,0,timeline,1,event,4,lastbday,999,14,-7,,,,1,1,,no video data,,pw
1,148944,2/20/14,3/26/19,3,1860,5.095890411,5,english ,1,Lab ,1,0,timeline,2,deictic,1,lastweek,999,14,-6.9,,,,2,1,,no video data,,pw
1,148944,2/20/14,3/26/19,3,1860,5.095890411,5,english ,1,Lab ,1,0,timeline,2,deictic,2,tomorrow,999,14,0,,,,3,4,,no video data,,pw
1,148944,2/20/14,3/26/19,3,1860,5.095890411,5,english ,1,Lab ,1,0,timeline,2,deictic,3,tonight,999,14,7,,,,4,3,,no video data,,pw
1,148944,2/20/14,3/26/19,3,1860,5.095890411,5,english ,1,Lab ,1,0,timeline,2,deictic,4,thismorning,999,14,-7,,,,1,2,,no video data,,pw
1,148944,2/20/14,3/26/19,3,1860,5.095890411,5,english ,1,Lab ,1,0,timeline,3,deictic,1,nextweek,999,14,-6.9,,,,2,3,,no video data,,pw
1,148944,2/20/14,3/26/19,3,1860,5.095890411,5,english ,1,Lab ,1,0,timeline,3,deictic,2,nextyear,999,14,0,,,,3,4,,no video data,,pw
1,148944,2/20/14,3/26/19,3,1860,5.095890411,5,english ,1,Lab ,1,0,timeline,3,deictic,3,yesterday,999,14,7,,,,4,2,,no video data,,pw
1,148944,2/20/14,3/26/19,3,1860,5.095890411,5,english ,1,Lab ,1,0,timeline,3,deictic,4,last year,999,14,-7,,,,1,1,,no video data,,pw
1,148944,2/20/14,3/26/19,3,1860,5.095890411,5,english ,1,Lab ,1,0,timeline,4,deictic,1,yesterday,999,14,-7,,,,1,2,,no video data,,pw
1,148944,2/20/14,3/26/19,3,1860,5.095890411,5,english ,1,Lab ,1,0,timeline,4,deictic,2,tomorrow,999,14,0,,,,2,3,,no video data,,pw
1,148944,2/20/14,3/26/19,3,1860,5.095890411,5,english ,1,Lab ,1,0,timeline,4,deictic,3,twofromnow,999,14,7,,,,4,4,,no video data,,pw
1,148944,2/20/14,3/26/19,3,1860,5.095890411,5,english ,1,Lab ,1,0,timeline,4,deictic,4,twoago,999,14,0.1,,,,3,1,,no video data,,pw
2,136826,9/19/14,3/29/19,6,1652,4.526027397,4,english ,0,Lab ,1,0,timeline,1,event,1,breakfast,0,14,4.8,4.7,,,4,2,,spanish ,,tm
2,136826,9/19/14,3/29/19,6,1652,4.526027397,4,english ,0,Lab ,1,0,timeline,1,event,2,nextbday,0,14,-3.1,-3.1,,,1,4,,spanish ,,tm
2,136826,9/19/14,3/29/19,6,1652,4.526027397,4,english ,0,Lab ,1,0,timeline,1,event,3,dinner,0,14,2,2,,,3,3,,spanish ,,tm
2,136826,9/19/14,3/29/19,6,1652,4.526027397,4,english ,0,Lab ,1,0,timeline,1,event,4,lastbday,0,14,-1.7,-1.8,,,2,1,,spanish ,,tm
2,136826,9/19/14,3/29/19,6,1652,4.526027397,4,english ,0,Lab ,1,0,timeline,2,deictic,1,lastweek,0,14,0,0,,,2,1,,spanish ,,tm
2,136826,9/19/14,3/29/19,6,1652,4.526027397,4,english ,0,Lab ,1,0,timeline,2,deictic,2,tomorrow,0,14,-2.9,-2.5,,,1,4,,spanish ,,tm
2,136826,9/19/14,3/29/19,6,1652,4.526027397,4,english ,0,Lab ,1,0,timeline,2,deictic,3,tonight,0,14,3,3,,,3,3,,spanish ,,tm
2,136826,9/19/14,3/29/19,6,1652,4.526027397,4,english ,0,Lab ,1,0,timeline,2,deictic,4,thismorning,0,14,4.7,4.6,,,4,2,,spanish ,,tm
2,136826,9/19/14,3/29/19,6,1652,4.526027397,4,english ,0,Lab ,1,0,timeline,3,deictic,1,nextweek,0,14,0,0,,,2,3,,spanish ,,tm
2,136826,9/19/14,3/29/19,6,1652,4.526027397,4,english ,0,Lab ,1,0,timeline,3,deictic,2,nextyear,0,14,3.1,3.1,,,4,4,,spanish ,,tm
2,136826,9/19/14,3/29/19,6,1652,4.526027397,4,english ,0,Lab ,1,0,timeline,3,deictic,3,yesterday,0,14,-2.7,-2.6,,,1,2,,spanish ,,tm
2,136826,9/19/14,3/29/19,6,1652,4.526027397,4,english ,0,Lab ,1,0,timeline,3,deictic,4,last year,0,14,1.5,1.4,,,3,1,,spanish ,,tm
2,136826,9/19/14,3/29/19,6,1652,4.526027397,4,english ,0,Lab ,1,0,timeline,4,deictic,1,yesterday,0,14,0,0,,,2,2,,spanish ,,tm
2,136826,9/19/14,3/29/19,6,1652,4.526027397,4,english ,0,Lab ,1,0,timeline,4,deictic,2,tomorrow,0,14,3.5,3.5,,,4,3,,spanish ,,tm
2,136826,9/19/14,3/29/19,6,1652,4.526027397,4,english ,0,Lab ,1,0,timeline,4,deictic,3,twofromnow,0,14,-2.5,-2.5,,,1,4,,spanish ,,tm
2,136826,9/19/14,3/29/19,6,1652,4.526027397,4,english ,0,Lab ,1,0,timeline,4,deictic,4,twoago,0,14,1.5,1.5,,,3,1,,spanish ,,tm
2,136826,9/19/14,3/29/19,6,1652,4.526027397,4,english ,0,Lab ,2,,calendar,,verbal,1,daysofweek,,,,,,,7,7,4,spanish ,,tm
2,136826,9/19/14,3/29/19,6,1652,4.526027397,4,english ,0,Lab ,2,,calendar,1,deictic,1,yesterday,1,,,,5,3,3,3,1,spanish ,,tm
2,136826,9/19/14,3/29/19,6,1652,4.526027397,4,english ,0,Lab ,2,,calendar,2,deictic,2,tomorrow,1,,,,5,,5,5,0,spanish ,,tm
